#,Sistema,Pulsioxímetre
0,86,87
1,87,86
2,85,86
3,84,86
4,86,86
5,93,86
6,83,87
7,72,87
8,73,88
9,86,87
10,80,87
11,89,87
12,86,87
13,92,87
14,87,87
15,85,87
16,90,88
17,85,89
18,80,89
19,88,88
20,88,87
21,86,87
22,88,86
23,79,86
24,87,86
25,85,87
26,84,89
27,87,89
28,87,89
29,90,88
30,89,87
31,85,88
32,79,88
33,89,89
34,91,88
35,93,88
36,87,85
37,79,85
38,84,85
39,79,84
40,83,84
41,86,84
42,85,84
43,89,85
44,101,87
45,91,87
46,92,87
47,88,87
48,89,86
49,88,86
