#,Sistema,Pulsioxímetre
0,78,84
1,78,83
2,78,83
3,82,83
4,82,84
5,84,84
6,84,83
7,80,80
8,82,84
9,81,83
10,75,84
11,78,84
12,74,87
13,76,85
14,84,84
15,84,84
16,80,83
17,84,83
18,82,84
19,82,83
20,81,84
21,83,84
22,84,86
23,82,88
24,81,87
25,86,89
26,86,90
27,85,89
28,85,87
29,82,88
30,79,84
31,81,89
32,77,87
33,73,85
34,88,86
35,84,80
36,78,82
37,83,86
38,76,79
39,74,75
40,75,80
41,80,80
42,75,83
43,75,84
44,78,88
45,83,83
46,80,77
47,82,83
48,81,83
49,81,84
