#,Sistema,Pulsioxímetre
0,73,72
1,74,72
2,71,72
3,69,73
4,72,73
5,74,74
6,70,73
7,72,73
8,83,72
9,72,72
10,79,73
11,77,77
12,79,80
13,68,70
14,68,68
15,65,68
16,70,69
17,69,71
18,71,72
19,68,72
20,69,73
21,70,75
22,72,75
23,74,74
24,75,75
25,75,74
26,70,73
27,73,74
28,71,72
29,73,73
30,71,75
31,74,71
32,71,71
33,71,71
34,72,74
35,70,77
36,72,77
37,68,70
38,71,70
39,68,70
40,71,70
41,66,70
42,74,71
43,72,71
44,71,73
45,69,74
46,64,72
47,67,71
48,65,69
49,65,68
