#,Sistema,Pulsioxímetre
0,80,80
1,78,80
2,79,81
3,82,80
4,77,80
5,71,79
6,78,77
7,71,76
8,71,78
9,75,78
10,80,78
11,85,78
12,79,80
13,78,79
14,75,78
15,79,79
16,81,81
17,81,81
18,79,81
19,81,83
20,83,78
21,80,79
22,78,81
23,80,80
24,80,79
25,79,78
26,82,80
27,79,80
28,82,80
29,75,75
30,72,75
31,73,78
32,73,79
33,78,78
34,75,75
35,79,76
36,73,76
37,75,77
38,72,77
39,73,76
40,76,78
41,79,79
42,79,79
43,77,78
44,78,78
45,80,79
46,78,78
47,88,76
48,84,69
49,69,70
